order_id,user_id,restaurant_id,order_datetime,order_status,refund_reason
ORD-002304,USR-0529,RES-0013,2025-06-02 12:24:00,delivered,
ORD-002305,USR-1425,RES-0058,2025-05-23 20:25:00,cancelled,late_delivery
ORD-002306,USR-0380,RES-0007,2025-04-08 12:36:00,cancelled,damaged_food
ORD-002307,USR-0546,RES-0079,2024-08-25 16:23:00,delivered,
ORD-002308,USR-0420,RES-0043,2025-04-24 11:27:00,delivered,
ORD-002309,USR-0079,RES-0048,2025-10-07 10:06:00,delivered,
ORD-002310,USR-0729,RES-0044,2025-12-29 09:28:00,delivered,
ORD-002311,USR-0271,RES-0023,2025-07-23 23:42:00,delivered,
ORD-002312,USR-0004,RES-0067,2025-04-29 17:46:00,delivered,
ORD-002313,USR-0616,RES-0007,2025-01-13 15:01:00,delivered,
ORD-002314,USR-0722,RES-0074,2025-09-15 15:50:00,delivered,
ORD-002315,USR-0107,RES-0071,2024-06-03 09:20:00,delivered,
ORD-002316,USR-0359,RES-0018,2025-09-05 15:55:00,delivered,
ORD-002317,USR-0500,RES-0022,2025-12-07 12:48:00,delivered,
ORD-002318,USR-0945,RES-0038,2025-10-23 16:59:00,delivered,
ORD-002319,USR-0058,RES-0078,2025-10-29 12:20:00,delivered,
ORD-002320,USR-1007,RES-0066,2025-09-06 20:06:00,delivered,
ORD-002321,USR-0487,RES-0012,2024-03-24 23:06:00,delivered,
ORD-002322,USR-0184,RES-0080,2025-11-29 11:51:00,delivered,
ORD-002323,USR-0252,RES-0062,2025-08-23 12:37:00,delivered,
ORD-002324,USR-0979,RES-0006,2025-12-28 15:26:00,cancelled,late_delivery
ORD-002325,USR-1058,RES-0076,2025-03-10 16:10:00,delivered,
ORD-002326,USR-0895,RES-0008,2025-11-27 13:48:00,delivered,
ORD-002327,USR-0214,RES-0057,2025-07-14 15:25:00,delivered,
ORD-002328,USR-0309,RES-0031,2024-04-30 15:18:00,delivered,
ORD-002329,USR-1167,RES-0007,2025-11-23 13:33:00,delivered,
ORD-002330,USR-1169,RES-0062,2025-01-15 18:41:00,delivered,
ORD-002331,USR-1104,RES-0017,2025-09-13 15:05:00,delivered,
ORD-002332,USR-0043,RES-0010,2025-09-20 20:23:00,delivered,
ORD-002333,USR-0410,RES-0056,2025-08-24 14:24:00,delivered,
ORD-002334,USR-0548,RES-0033,2025-12-30 22:44:00,delivered,
ORD-002335,USR-1298,RES-0039,2025-02-10 19:29:00,delivered,
ORD-002336,USR-0317,RES-0016,2025-04-30 09:20:00,delivered,
ORD-002337,USR-0571,RES-0015,2025-09-27 20:44:00,cancelled,late_delivery
ORD-002338,USR-1142,RES-0052,2024-11-15 20:12:00,delivered,
ORD-002339,USR-0956,RES-0023,2025-10-17 12:23:00,delivered,
ORD-002340,USR-0089,RES-0074,2024-11-16 09:31:00,delivered,
ORD-002341,USR-0553,RES-0024,2025-12-13 18:38:00,delivered,
ORD-002342,USR-0946,RES-0060,2025-11-29 12:24:00,delivered,
ORD-002343,USR-0887,RES-0085,2025-10-19 21:10:00,delivered,
ORD-002344,USR-0050,RES-0081,2024-12-17 16:30:00,delivered,
ORD-002345,USR-0659,RES-0011,2025-10-01 21:25:00,cancelled,wrong_items
ORD-002346,USR-1025,RES-0047,2025-12-17 18:29:00,delivered,
ORD-002347,USR-0833,RES-0009,2025-03-15 12:51:00,delivered,
ORD-002348,USR-0663,RES-0010,2024-04-14 11:51:00,delivered,
ORD-002349,USR-1291,RES-0022,2025-10-22 21:24:00,delivered,
ORD-002350,USR-0392,RES-0048,2025-08-29 18:17:00,cancelled,damaged_food
ORD-002351,USR-0575,RES-0080,2025-12-28 10:45:00,delivered,
ORD-002352,USR-0619,RES-0082,2025-11-05 12:04:00,delivered,
ORD-002353,USR-0803,RES-0013,2025-12-31 21:11:00,delivered,
ORD-002354,USR-1320,RES-0037,2025-05-12 16:01:00,delivered,
ORD-002355,USR-1540,RES-0003,2025-08-26 11:05:00,delivered,
ORD-002356,USR-0592,RES-0056,2025-03-11 19:30:00,delivered,
ORD-002357,USR-1228,RES-0015,2025-11-21 20:47:00,delivered,
ORD-002358,USR-1374,RES-0018,2025-06-25 23:23:00,delivered,
ORD-002359,USR-0525,RES-0077,2025-04-30 14:19:00,delivered,
ORD-002360,USR-0911,RES-0058,2025-11-10 09:07:00,delivered,
ORD-002361,USR-0190,RES-0060,2025-03-31 13:12:00,delivered,
ORD-002362,USR-0812,RES-0057,2025-12-29 11:53:00,delivered,
ORD-002363,USR-1536,RES-0068,2025-03-28 16:44:00,delivered,
ORD-002364,USR-0777,RES-0010,2025-12-02 10:35:00,delivered,
ORD-002365,USR-0684,RES-0022,2025-10-29 14:11:00,delivered,
ORD-002366,USR-0490,RES-0023,2025-01-09 22:29:00,delivered,
ORD-002367,USR-0226,RES-0079,2025-12-26 16:25:00,delivered,
ORD-002368,USR-0790,RES-0078,2025-07-27 23:58:00,cancelled,damaged_food
ORD-002369,USR-1535,RES-0050,2025-11-22 23:31:00,delivered,
ORD-002370,USR-0373,RES-0001,2025-05-31 14:11:00,delivered,
ORD-002371,USR-0597,RES-0079,2025-05-28 10:20:00,delivered,
ORD-002372,USR-0904,RES-0066,2025-11-27 15:25:00,delivered,
ORD-002373,USR-0456,RES-0066,2025-05-29 23:00:00,delivered,
ORD-002374,USR-0114,RES-0023,2025-11-18 09:17:00,delivered,
ORD-002375,USR-1329,RES-0057,2025-02-11 09:44:00,delivered,
ORD-002376,USR-0822,RES-0060,2025-09-23 16:18:00,cancelled,late_delivery
ORD-002377,USR-0622,RES-0017,2025-04-27 18:40:00,delivered,
ORD-002378,USR-1324,RES-0065,2025-07-20 14:48:00,delivered,
ORD-002379,USR-0710,RES-0045,2025-07-12 21:06:00,delivered,
ORD-002380,USR-1480,RES-0012,2025-11-27 16:12:00,delivered,
ORD-002381,USR-0296,RES-0083,2025-12-23 20:11:00,delivered,
ORD-002382,USR-1011,RES-0036,2025-05-28 14:50:00,delivered,
ORD-002383,USR-1120,RES-0036,2025-05-16 19:54:00,delivered,
ORD-002384,USR-1302,RES-0029,2025-09-29 09:02:00,delivered,
ORD-002385,USR-0913,RES-0059,2025-11-01 09:29:00,delivered,
ORD-002386,USR-0169,RES-0024,2025-07-04 16:33:00,delivered,
ORD-002387,USR-1484,RES-0078,2025-12-15 20:41:00,delivered,
ORD-002388,USR-1239,RES-0060,2025-08-23 20:23:00,delivered,
ORD-002389,USR-0843,RES-0069,2025-11-11 15:26:00,delivered,
ORD-002390,USR-0065,RES-0023,2025-11-16 09:04:00,delivered,
ORD-002391,USR-1080,RES-0078,2025-05-28 11:46:00,delivered,
ORD-002392,USR-1416,RES-0057,2024-06-25 16:02:00,delivered,
ORD-002393,USR-1087,RES-0033,2025-10-20 09:31:00,delivered,
ORD-002394,USR-0719,RES-0058,2025-10-12 20:53:00,delivered,
ORD-002395,USR-0309,RES-0077,2024-08-21 21:16:00,delivered,
ORD-002396,USR-0442,RES-0059,2025-10-06 16:50:00,delivered,
ORD-002397,USR-0847,RES-0055,2025-12-14 10:36:00,cancelled,late_delivery
ORD-002398,USR-0029,RES-0071,2025-03-12 12:15:00,delivered,
ORD-002399,USR-0121,RES-0023,2025-12-09 09:17:00,delivered,
ORD-002400,USR-1064,RES-0018,2025-04-16 20:07:00,delivered,
ORD-002401,USR-0844,RES-0041,2025-12-21 14:38:00,delivered,
ORD-002402,USR-0913,RES-0028,2025-12-25 18:33:00,delivered,
ORD-002403,USR-1374,RES-0029,2025-07-08 20:54:00,delivered,
ORD-002404,USR-0822,RES-0052,2025-09-14 09:38:00,delivered,
ORD-002405,USR-0214,RES-0052,2024-10-24 17:20:00,delivered,
ORD-002406,USR-0893,RES-0049,2025-02-27 12:53:00,delivered,
ORD-002407,USR-1549,RES-0047,2024-07-23 11:18:00,delivered,
ORD-002408,USR-0100,RES-0044,2025-11-10 23:42:00,delivered,
ORD-002409,USR-0455,RES-0027,2025-08-15 14:22:00,delivered,
ORD-002410,USR-0447,RES-0047,2025-11-06 11:50:00,delivered,
ORD-002411,USR-1332,RES-0048,2024-06-23 09:53:00,delivered,
ORD-002412,USR-0184,RES-0032,2025-10-28 19:17:00,delivered,
ORD-002413,USR-0461,RES-0049,2025-12-20 15:22:00,delivered,
ORD-002414,USR-1449,RES-0030,2025-11-29 21:18:00,delivered,
ORD-002415,USR-0483,RES-0005,2025-12-17 17:35:00,delivered,
ORD-002416,USR-0948,RES-0024,2025-08-06 10:19:00,delivered,
ORD-002417,USR-1357,RES-0073,2025-11-03 15:44:00,delivered,
ORD-002418,USR-0084,RES-0009,2024-04-28 17:42:00,delivered,
ORD-002419,USR-1328,RES-0011,2025-05-01 11:29:00,delivered,
ORD-002420,USR-1501,RES-0050,2025-01-16 18:24:00,delivered,
ORD-002421,USR-0972,RES-0051,2025-12-14 11:45:00,delivered,
ORD-002422,USR-1101,RES-0029,2025-01-02 22:57:00,delivered,
ORD-002423,USR-0287,RES-0004,2025-12-24 00:00:00,delivered,
ORD-002424,USR-0410,RES-0056,2025-08-20 21:39:00,delivered,
ORD-002425,USR-1283,RES-0025,2025-08-25 23:17:00,delivered,
ORD-002426,USR-1338,RES-0042,2024-09-18 15:04:00,delivered,
ORD-002427,USR-0931,RES-0054,2025-08-30 18:44:00,delivered,
ORD-002428,USR-1407,RES-0016,2025-02-12 16:53:00,delivered,
ORD-002429,USR-1236,RES-0036,2025-01-17 18:21:00,delivered,
ORD-002430,USR-0249,RES-0031,2025-02-14 13:02:00,cancelled,wrong_items
ORD-002431,USR-0913,RES-0016,2025-11-17 16:41:00,delivered,
ORD-002432,USR-0186,RES-0080,2025-10-17 13:40:00,delivered,
ORD-002433,USR-0630,RES-0080,2025-06-15 10:34:00,cancelled,wrong_items
ORD-002434,USR-0915,RES-0037,2025-08-04 21:08:00,delivered,
ORD-002435,USR-1287,RES-0042,2024-09-30 09:59:00,cancelled,customer_complaint
ORD-002436,USR-0897,RES-0005,2024-05-24 21:22:00,delivered,
ORD-002437,USR-1521,RES-0078,2025-12-25 20:05:00,delivered,
ORD-002438,USR-0274,RES-0006,2025-11-19 17:27:00,delivered,
ORD-002439,USR-1126,RES-0018,2025-09-17 19:46:00,delivered,
ORD-002440,USR-0873,RES-0043,2025-03-23 10:46:00,delivered,
ORD-002441,USR-1225,RES-0019,2025-12-02 17:54:00,delivered,
ORD-002442,USR-1016,RES-0020,2025-12-13 13:14:00,delivered,
ORD-002443,USR-0302,RES-0056,2025-04-27 17:43:00,delivered,
ORD-002444,USR-0177,RES-0082,2024-08-05 23:30:00,delivered,
ORD-002445,USR-1215,RES-0035,2025-04-19 20:15:00,delivered,
ORD-002446,USR-0251,RES-0007,2025-12-08 23:26:00,delivered,
ORD-002447,USR-1179,RES-0003,2025-03-19 18:47:00,delivered,
ORD-002448,USR-0346,RES-0013,2024-10-16 22:43:00,delivered,
ORD-002449,USR-0696,RES-0057,2025-03-10 18:25:00,delivered,
ORD-002450,USR-0203,RES-0078,2024-12-21 16:42:00,delivered,
ORD-002451,USR-0280,RES-0011,2025-08-23 09:14:00,delivered,
ORD-002452,USR-1425,RES-0068,2024-07-01 21:15:00,delivered,
ORD-002453,USR-0221,RES-0039,2024-12-14 17:52:00,delivered,
ORD-002454,USR-0335,RES-0041,2025-09-05 21:25:00,delivered,
ORD-002455,USR-1409,RES-0070,2025-10-23 12:08:00,delivered,
ORD-002456,USR-0748,RES-0076,2024-09-17 17:22:00,delivered,
ORD-002457,USR-1500,RES-0041,2024-12-13 15:41:00,delivered,
ORD-002458,USR-0353,RES-0011,2025-01-18 09:56:00,delivered,
ORD-002459,USR-0112,RES-0083,2025-08-08 22:27:00,cancelled,damaged_food
ORD-002460,USR-0588,RES-0070,2025-10-22 16:25:00,delivered,
ORD-002461,USR-0923,RES-0051,2025-03-23 19:29:00,delivered,
ORD-002462,USR-0491,RES-0025,2025-12-03 20:06:00,delivered,
ORD-002463,USR-0225,RES-0054,2025-02-18 21:51:00,delivered,
ORD-002464,USR-0207,RES-0019,2025-12-07 14:50:00,delivered,
ORD-002465,USR-0180,RES-0036,2025-12-03 16:00:00,delivered,
ORD-002466,USR-0956,RES-0084,2025-11-17 15:27:00,delivered,
ORD-002467,USR-1440,RES-0082,2025-04-15 20:39:00,delivered,
ORD-002468,USR-0695,RES-0071,2025-12-03 12:58:00,delivered,
ORD-002469,USR-1437,RES-0018,2025-04-06 17:23:00,delivered,
ORD-002470,USR-0203,RES-0011,2025-12-30 14:54:00,delivered,
ORD-002471,USR-0407,RES-0057,2025-12-16 23:06:00,delivered,
ORD-002472,USR-0751,RES-0034,2025-10-02 22:17:00,delivered,
ORD-002473,USR-0697,RES-0068,2025-11-21 10:09:00,delivered,
ORD-002474,USR-0955,RES-0006,2025-12-25 18:16:00,delivered,
ORD-002475,USR-0524,RES-0008,2025-09-21 20:55:00,delivered,
ORD-002476,USR-0279,RES-0001,2025-06-19 19:07:00,delivered,
ORD-002477,USR-0976,RES-0085,2025-05-16 16:23:00,delivered,
ORD-002478,USR-0297,RES-0011,2025-09-05 19:23:00,delivered,
ORD-002479,USR-1128,RES-0005,2024-12-11 19:18:00,delivered,
ORD-002480,USR-1491,RES-0035,2025-06-19 22:37:00,delivered,
ORD-002481,USR-1435,RES-0073,2025-10-20 10:04:00,delivered,
ORD-002482,USR-1383,RES-0032,2024-10-31 19:02:00,delivered,
ORD-002483,USR-0971,RES-0055,2025-12-24 22:06:00,delivered,
ORD-002484,USR-1285,RES-0045,2025-12-29 23:42:00,delivered,
ORD-002485,USR-0823,RES-0010,2025-05-25 15:45:00,delivered,
ORD-002486,USR-0366,RES-0033,2025-12-10 09:40:00,delivered,
ORD-002487,USR-0898,RES-0067,2025-07-12 16:22:00,delivered,
ORD-002488,USR-1004,RES-0032,2025-12-26 10:54:00,delivered,
ORD-002489,USR-0388,RES-0060,2025-10-30 12:34:00,delivered,
ORD-002490,USR-0067,RES-0037,2025-10-15 21:56:00,delivered,
ORD-002491,USR-1110,RES-0013,2025-06-08 20:05:00,delivered,
ORD-002492,USR-0129,RES-0083,2025-12-02 23:06:00,delivered,
ORD-002493,USR-0999,RES-0012,2025-12-31 21:33:00,delivered,
ORD-002494,USR-0633,RES-0012,2025-10-30 20:56:00,delivered,
ORD-002495,USR-0097,RES-0002,2025-10-01 23:37:00,delivered,
ORD-002496,USR-0179,RES-0004,2025-10-21 23:51:00,delivered,
ORD-002497,USR-0738,RES-0026,2025-12-22 21:50:00,delivered,
ORD-002498,USR-0628,RES-0043,2025-08-10 16:13:00,delivered,
ORD-002499,USR-1261,RES-0034,2025-12-26 10:45:00,delivered,
ORD-002500,USR-0357,RES-0008,2025-08-08 12:45:00,delivered,
ORD-002501,USR-1128,RES-0039,2025-09-11 15:58:00,delivered,
ORD-002502,USR-0939,RES-0023,2025-03-26 09:24:00,delivered,
ORD-002503,USR-0008,RES-0017,2025-08-12 12:15:00,delivered,
ORD-002504,USR-0188,RES-0044,2025-11-02 23:28:00,delivered,
ORD-002505,USR-0952,RES-0039,2025-10-12 14:06:00,delivered,
ORD-002506,USR-0694,RES-0025,2025-01-15 15:02:00,delivered,
ORD-002507,USR-0387,RES-0026,2025-10-09 10:32:00,delivered,
ORD-002508,USR-1106,RES-0069,2025-04-16 18:26:00,delivered,
ORD-002509,USR-0619,RES-0009,2025-11-09 14:17:00,delivered,
ORD-002510,USR-0515,RES-0045,2025-07-25 09:21:00,delivered,
ORD-002511,USR-0167,RES-0038,2024-12-20 22:28:00,delivered,
ORD-002512,USR-1180,RES-0039,2025-05-25 12:34:00,delivered,
ORD-002513,USR-0073,RES-0056,2025-11-20 15:16:00,delivered,
ORD-002514,USR-0771,RES-0082,2025-11-07 22:36:00,cancelled,damaged_food
ORD-002515,USR-0022,RES-0015,2025-07-28 14:05:00,delivered,
ORD-002516,USR-0894,RES-0054,2025-12-27 20:58:00,delivered,
ORD-002517,USR-0951,RES-0082,2024-11-18 16:43:00,delivered,
ORD-002518,USR-0841,RES-0026,2025-11-27 13:28:00,delivered,
ORD-002519,USR-0574,RES-0027,2025-11-13 18:11:00,delivered,
ORD-002520,USR-1099,RES-0033,2025-12-29 22:26:00,delivered,
ORD-002521,USR-1329,RES-0012,2025-05-17 12:24:00,cancelled,wrong_items
ORD-002522,USR-1014,RES-0053,2025-01-22 18:54:00,delivered,
ORD-002523,USR-0045,RES-0076,2025-12-06 11:24:00,cancelled,customer_complaint
ORD-002524,USR-0254,RES-0044,2025-12-23 23:51:00,delivered,
ORD-002525,USR-0547,RES-0026,2025-02-14 17:26:00,delivered,
ORD-002526,USR-0185,RES-0016,2025-07-26 17:57:00,delivered,
ORD-002527,USR-0527,RES-0025,2025-09-30 13:08:00,delivered,
ORD-002528,USR-1568,RES-0049,2025-11-11 23:43:00,cancelled,customer_complaint
ORD-002529,USR-1422,RES-0005,2025-05-29 17:34:00,delivered,
ORD-002530,USR-1228,RES-0025,2025-11-08 10:37:00,delivered,
ORD-002531,USR-1064,RES-0041,2025-04-05 11:59:00,delivered,
ORD-002532,USR-0524,RES-0070,2025-02-13 13:00:00,delivered,
ORD-002533,USR-1556,RES-0046,2025-09-16 14:55:00,delivered,
ORD-002534,USR-0782,RES-0039,2025-11-30 23:06:00,delivered,
ORD-002535,USR-0893,RES-0014,2025-10-30 15:26:00,delivered,
ORD-002536,USR-1555,RES-0017,2025-10-13 09:39:00,delivered,
ORD-002537,USR-1486,RES-0053,2025-12-19 00:00:00,cancelled,damaged_food
ORD-002538,USR-0137,RES-0023,2024-07-08 12:05:00,delivered,
ORD-002539,USR-0411,RES-0046,2025-08-05 19:30:00,delivered,
ORD-002540,USR-1162,RES-0050,2025-09-02 09:02:00,delivered,
ORD-002541,USR-0165,RES-0033,2025-10-31 15:35:00,delivered,
ORD-002542,USR-0514,RES-0001,2025-11-03 14:45:00,delivered,
ORD-002543,USR-0749,RES-0065,2025-01-12 20:55:00,delivered,
ORD-002544,USR-0706,RES-0057,2025-12-20 22:24:00,cancelled,customer_complaint
ORD-002545,USR-0197,RES-0069,2025-10-17 17:39:00,delivered,
ORD-002546,USR-0453,RES-0044,2025-12-02 14:46:00,delivered,
ORD-002547,USR-0433,RES-0070,2025-12-01 18:28:00,cancelled,wrong_items
ORD-002548,USR-1176,RES-0076,2025-08-29 18:42:00,delivered,
ORD-002549,USR-0516,RES-0073,2025-09-10 22:21:00,delivered,
ORD-002550,USR-1212,RES-0001,2025-05-21 17:30:00,delivered,
ORD-002551,USR-1297,RES-0004,2025-11-28 19:37:00,delivered,
ORD-002552,USR-1178,RES-0029,2025-11-24 15:55:00,delivered,
ORD-002553,USR-0967,RES-0032,2025-04-26 22:24:00,delivered,
ORD-002554,USR-1151,RES-0013,2025-03-03 13:56:00,delivered,
ORD-002555,USR-0391,RES-0050,2025-05-13 22:13:00,delivered,
ORD-002556,USR-0256,RES-0035,2025-06-30 20:01:00,delivered,
ORD-002557,USR-1158,RES-0060,2024-03-02 13:51:00,delivered,
ORD-002558,USR-1302,RES-0064,2025-10-09 16:28:00,delivered,
ORD-002559,USR-0322,RES-0004,2025-06-07 19:41:00,delivered,
ORD-002560,USR-0501,RES-0043,2025-06-14 18:15:00,delivered,
ORD-002561,USR-0945,RES-0055,2025-11-01 14:10:00,delivered,
ORD-002562,USR-1382,RES-0023,2025-09-27 20:57:00,delivered,
ORD-002563,USR-0667,RES-0056,2025-12-10 23:44:00,delivered,
ORD-002564,USR-0417,RES-0015,2025-12-13 22:40:00,delivered,
ORD-002565,USR-0117,RES-0012,2025-12-11 10:29:00,delivered,
ORD-002566,USR-1503,RES-0022,2025-05-18 21:15:00,delivered,
ORD-002567,USR-0903,RES-0064,2025-11-29 10:01:00,delivered,
ORD-002568,USR-1130,RES-0020,2025-04-06 20:16:00,delivered,
ORD-002569,USR-0860,RES-0070,2025-11-12 16:22:00,delivered,
ORD-002570,USR-1533,RES-0002,2025-06-18 13:01:00,delivered,
ORD-002571,USR-0832,RES-0045,2025-01-14 18:23:00,delivered,
ORD-002572,USR-1541,RES-0023,2024-11-10 20:10:00,delivered,
ORD-002573,USR-1233,RES-0010,2025-09-14 20:58:00,delivered,
ORD-002574,USR-0653,RES-0004,2025-10-10 14:33:00,delivered,
ORD-002575,USR-1034,RES-0047,2024-05-11 11:38:00,delivered,
ORD-002576,USR-0980,RES-0047,2025-12-09 10:23:00,delivered,
ORD-002577,USR-1360,RES-0038,2025-02-01 23:18:00,delivered,
ORD-002578,USR-1493,RES-0070,2025-03-23 16:18:00,delivered,
ORD-002579,USR-0443,RES-0005,2025-06-13 15:30:00,delivered,
ORD-002580,USR-1304,RES-0028,2024-06-23 14:41:00,delivered,
ORD-002581,USR-0695,RES-0056,2025-05-28 14:33:00,delivered,
ORD-002582,USR-1055,RES-0054,2025-05-11 19:10:00,delivered,
ORD-002583,USR-1064,RES-0057,2025-05-08 11:30:00,delivered,
ORD-002584,USR-1383,RES-0063,2025-06-26 15:14:00,delivered,
ORD-002585,USR-1010,RES-0063,2025-09-18 21:12:00,delivered,
ORD-002586,USR-1422,RES-0011,2025-09-15 21:46:00,delivered,
ORD-002587,USR-0481,RES-0083,2025-10-27 12:22:00,delivered,
ORD-002588,USR-1120,RES-0008,2025-08-06 23:40:00,delivered,
ORD-002589,USR-1534,RES-0064,2025-06-20 23:14:00,delivered,
ORD-002590,USR-0470,RES-0079,2025-06-09 16:32:00,delivered,
ORD-002591,USR-1366,RES-0051,2025-11-26 17:38:00,delivered,
ORD-002592,USR-0542,RES-0031,2025-11-14 18:38:00,delivered,
ORD-002593,USR-0597,RES-0024,2024-07-30 17:20:00,delivered,
ORD-002594,USR-0727,RES-0068,2025-06-19 12:15:00,delivered,
ORD-002595,USR-0353,RES-0041,2025-05-09 17:44:00,delivered,
ORD-002596,USR-0130,RES-0053,2025-09-08 17:16:00,delivered,
ORD-002597,USR-0670,RES-0077,2024-06-30 09:38:00,delivered,
ORD-002598,USR-1209,RES-0040,2025-03-20 17:27:00,delivered,
ORD-002599,USR-0742,RES-0078,2025-05-27 20:57:00,delivered,
ORD-002600,USR-0637,RES-0073,2025-12-24 16:23:00,delivered,
ORD-002601,USR-0393,RES-0052,2025-08-22 21:37:00,delivered,
ORD-002602,USR-0607,RES-0035,2025-11-09 20:58:00,delivered,
ORD-002603,USR-1491,RES-0063,2025-03-06 16:40:00,delivered,
ORD-002604,USR-0713,RES-0038,2025-05-04 10:28:00,delivered,
ORD-002605,USR-0647,RES-0057,2024-07-21 10:34:00,delivered,
ORD-002606,USR-0117,RES-0052,2025-09-04 16:19:00,delivered,
ORD-002607,USR-0867,RES-0059,2025-08-18 15:55:00,delivered,
ORD-002608,USR-0028,RES-0045,2025-12-05 23:36:00,delivered,
ORD-002609,USR-0794,RES-0071,2025-10-12 18:48:00,delivered,
ORD-002610,USR-1153,RES-0056,2025-12-14 22:01:00,delivered,
ORD-002611,USR-0940,RES-0054,2025-12-29 10:21:00,delivered,
ORD-002612,USR-0593,RES-0059,2025-06-03 16:32:00,delivered,
ORD-002613,USR-1189,RES-0017,2025-10-22 13:16:00,delivered,
ORD-002614,USR-0976,RES-0028,2025-10-29 14:21:00,delivered,
ORD-002615,USR-0637,RES-0058,2025-05-30 13:40:00,delivered,
ORD-002616,USR-0606,RES-0020,2024-07-05 16:00:00,delivered,
ORD-002617,USR-1005,RES-0033,2025-11-09 18:32:00,delivered,
ORD-002618,USR-1433,RES-0082,2025-12-07 15:14:00,delivered,
ORD-002619,USR-0409,RES-0024,2024-06-29 19:54:00,delivered,
ORD-002620,USR-0878,RES-0001,2025-10-15 19:34:00,delivered,
ORD-002621,USR-1247,RES-0060,2025-11-14 12:02:00,delivered,
ORD-002622,USR-1344,RES-0055,2025-12-25 13:34:00,delivered,
ORD-002623,USR-1241,RES-0045,2025-06-27 16:06:00,delivered,
ORD-002624,USR-0698,RES-0043,2025-09-16 12:36:00,delivered,
ORD-002625,USR-0760,RES-0014,2024-11-27 11:12:00,delivered,
ORD-002626,USR-0925,RES-0007,2025-09-06 09:43:00,delivered,
ORD-002627,USR-1374,RES-0011,2025-11-03 14:59:00,cancelled,damaged_food
ORD-002628,USR-1389,RES-0018,2025-08-28 22:24:00,delivered,
ORD-002629,USR-0166,RES-0059,2025-09-17 16:37:00,delivered,
ORD-002630,USR-0320,RES-0030,2024-12-28 22:47:00,delivered,
ORD-002631,USR-0699,RES-0072,2025-09-28 11:26:00,delivered,
ORD-002632,USR-0607,RES-0074,2025-12-08 16:24:00,cancelled,late_delivery
ORD-002633,USR-0139,RES-0058,2025-02-22 14:41:00,delivered,
ORD-002634,USR-0580,RES-0068,2025-04-12 21:17:00,delivered,
ORD-002635,USR-0038,RES-0009,2025-12-22 12:13:00,delivered,
ORD-002636,USR-1538,RES-0021,2025-11-01 17:57:00,delivered,
ORD-002637,USR-0169,RES-0047,2025-04-30 22:25:00,delivered,
ORD-002638,USR-0462,RES-0034,2025-07-25 17:47:00,delivered,
ORD-002639,USR-1029,RES-0066,2024-08-08 18:32:00,delivered,
ORD-002640,USR-0172,RES-0042,2025-08-09 11:37:00,delivered,
ORD-002641,USR-1102,RES-0010,2024-11-29 20:30:00,cancelled,damaged_food
ORD-002642,USR-0102,RES-0085,2025-05-14 21:23:00,delivered,
ORD-002643,USR-1487,RES-0032,2025-12-24 16:15:00,delivered,
ORD-002644,USR-1490,RES-0038,2025-09-13 18:24:00,delivered,
ORD-002645,USR-0429,RES-0024,2025-07-23 23:05:00,delivered,
ORD-002646,USR-0728,RES-0028,2025-07-19 22:01:00,delivered,
ORD-002647,USR-1429,RES-0025,2025-12-28 11:14:00,delivered,
ORD-002648,USR-1406,RES-0052,2025-08-28 21:53:00,delivered,
ORD-002649,USR-1408,RES-0056,2025-08-21 22:44:00,delivered,
ORD-002650,USR-1486,RES-0003,2025-12-03 15:22:00,delivered,
ORD-002651,USR-0603,RES-0041,2025-11-16 15:50:00,delivered,
ORD-002652,USR-0048,RES-0079,2025-11-07 13:35:00,delivered,
ORD-002653,USR-0546,RES-0009,2024-10-25 20:01:00,delivered,
ORD-002654,USR-0799,RES-0028,2025-03-12 20:50:00,delivered,
ORD-002655,USR-1564,RES-0041,2024-11-17 22:23:00,delivered,
ORD-002656,USR-0154,RES-0029,2025-04-01 20:56:00,delivered,
ORD-002657,USR-1160,RES-0054,2025-12-25 12:56:00,delivered,
ORD-002658,USR-0825,RES-0028,2024-12-07 12:43:00,cancelled,customer_complaint
ORD-002659,USR-0068,RES-0008,2025-10-21 19:02:00,cancelled,wrong_items
ORD-002660,USR-0644,RES-0058,2025-09-24 14:36:00,delivered,
ORD-002661,USR-0863,RES-0019,2025-05-13 21:03:00,delivered,
ORD-002662,USR-1062,RES-0004,2025-04-20 10:10:00,delivered,
ORD-002663,USR-0222,RES-0049,2025-08-02 15:02:00,cancelled,customer_complaint
ORD-002664,USR-1512,RES-0027,2025-09-14 22:50:00,delivered,
ORD-002665,USR-0269,RES-0028,2025-10-11 10:47:00,delivered,
ORD-002666,USR-0993,RES-0032,2025-06-04 16:00:00,delivered,
ORD-002667,USR-0311,RES-0059,2025-09-12 22:54:00,delivered,
ORD-002668,USR-0546,RES-0042,2024-03-30 18:59:00,delivered,
ORD-002669,USR-0928,RES-0033,2025-10-27 12:48:00,delivered,
ORD-002670,USR-0332,RES-0056,2025-12-01 15:52:00,delivered,
ORD-002671,USR-1312,RES-0062,2024-11-26 12:52:00,cancelled,wrong_items
ORD-002672,USR-0629,RES-0017,2025-10-28 14:04:00,delivered,
ORD-002673,USR-0281,RES-0076,2025-12-04 09:16:00,delivered,
ORD-002674,USR-0993,RES-0061,2025-12-10 20:52:00,cancelled,late_delivery
ORD-002675,USR-0108,RES-0027,2025-08-18 23:48:00,delivered,
